id,number,gender,nation,academy,profession,class,结项级别,结项等级,奖项或成果名称,组办单位,获奖类型,获奖时间
1457,201721060065,男,汉族,工商管理学院,工商管理,工商1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1458,1605020123,男,汉族,刑事司法学院,治安学,治安1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-05
1459,1609100147,女,汉族,统计与数学学院,经济统计学,经统1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1460,1602010401,女,汉族,经济学院,经济学,经济1604,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1461,1602040146,男,汉族,经济学院,国际商务,国商1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-27
1462,201721130242,男,汉族,信息与安全工程学院,安全工程,安全1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1463,1606070105,男,汉族,工商管理学院,旅游管理,旅游1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1464,1611080218,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-06
1465,201721130026,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1466,1609010125,女,汉族,统计与数学学院,信息与计算科学,信科1601,国家级结项,第三及以后,大学生创新创业训练计划-创业训练项目,教育部,团体,2018-12-01
1467,201721100033,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2019-03-28
1468,201721040536,女,汉族,法学院,法学,法1705,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1469,1604000129,男,汉族,法学院,法学,法1601,国家级结项,第一,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-01
1470,1605060204,女,汉族,刑事司法学院,法学（司）,司法1602,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-02
1471,1607030310,女,汉族,财政税务学院,税收学,税务1603,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1472,1610010104,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1473,201721120133,女,汉族,新闻与文化传播学院,新闻学,新闻1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1474,1603140146,女,汉族,金融学院,工程造价,造价1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-09-20
1475,1609030158,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1476,201721060546,女,汉族,法学院,法学,民商1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-11-10
1477,201721130107,女,汉族,信息与安全工程学院,电子商务（技术）,商务1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1478,201721060358,女,汉族,工商管理学院,管理科学,管科1701,院级结项,第三及以后,经济学院-“学蕴杯”本科生科研项目,经济学院,团体,2018-10-01
1479,1609120130,女,汉族,统计与数学学院,金融数学,金数1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-06-30
1480,201721030380,女,汉族,金融学院,投资学,投资1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-09-25
1481,1607010126,男,汉族,财政税务学院,财政学,财政1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1482,1606040125,女,汉族,工商管理学院,工商管理,工商1601,国家级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-07
1483,201721040421,女,汉族,法学院,法学,外法1701,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-05-26
1484,201721040197,女,汉族,文澜学院,经济管理试验班,经管1702,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1485,1623010102,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-06-06
1486,1604060125,女,汉族,法学院,法学,民商1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1487,1602040235,女,汉族,经济学院,国际商务,国商1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-12-21
1488,1609030118,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-21
1489,201721100189,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动与社会保障,劳保1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1490,1603080101,女,汉族,金融学院,投资学,投资1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-05-05
1491,201721030396,女,汉族,金融学院,金融学,金融1701,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-31
1492,201729070237,男,土家族,财政税务学院,财政学,财政1702,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-03-01
1493,201721120105,男,汉族,经济学院,经济学,经济1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-11-06
1494,1604000218,女,汉族,法学院,法学,法1602,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1495,201721100017,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-08
1496,1604060204,女,汉族,法学院,法学,民商1602,国家级结项,第三及以后,大学生创新创业训练计划-创业训练项目,教育部,团体,2018-12-25
1497,201721040025,女,汉族,法学院,法学,法1708,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-01-08
1498,1602040223,女,回族,经济学院,国际商务,国商1602,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1499,1604060223,男,汉族,法学院,法学（卓越）,卓越1601,国家级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-07
1500,201721030429,女,汉族,金融学院,金融学,金融1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-06-01
1501,1608010230,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,校级结项,第二,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-05-01
1502,1603080115,女,汉族,金融学院,投资学,投资1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1503,201721110050,男,汉族,外国语学院,英语,英语1704,院级结项,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,2018-12-21
1504,201721060042,女,汉族,会计学院（会计硕士专业学位教育中心）,国际会计（中澳班）,国会1701,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-09
1505,201821090276,女,汉族,统计与数学学院,统计学类,统计1803,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-04-26
1506,1608020131,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1601,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-03-24
1507,1606050125,女,汉族,工商管理学院,市场营销,市营1601,校级结项,第二,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-05
1508,1606070104,女,汉族,工商管理学院,旅游管理,旅游1601,校级结项,第一,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2018-12-21
1509,1609030143,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,校级结项,第三及以后,大学生创新创业训练计划-创新训练项目,教育部,团体,2018-12-20
1510,201821040517,男,汉族,法学院,法学类,法1804,校级结项,第三及以后,“博文杯”大学生百项实证创新基金项目,中南财经政法大学科研部,团体,2019-04-29
