id,number,gender,nation,academy,profession,class,volunteer_level,award_level,award_name,organization,award_type,award_date
8898,201721040632,女,汉族,法学院,法学（卓越）,卓越1701,院级表彰,其他（参加活动但未获奖）,“四进社区”志愿服务活动,各学院,个体,2018-10-25
8899,201821040631,女,汉族,法学院,法学类,法1809,院级表彰,志愿服务优秀团队,“四进社区”志愿服务活动,各学院,个体,2018-11-05
8900,201821130135,女,汉族,信息与安全工程学院,计算机类,信息1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-11
8901,1604060223,男,汉族,法学院,法学（卓越）,卓越1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-17
8902,201721090269,女,汉族,统计与数学学院,应用统计学,应统1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-07-16
8903,201821040321,女,汉族,法学院,法学类,法1810,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-11
8904,201721110277,女,汉族,外国语学院,日语,日语1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
8905,201821020260,女,汉族,经济学院,经济学（实验）,经济实验1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-14
8906,201721040508,女,仡佬族,法学院,法学,法1706,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-28
8907,201721030052,女,汉族,金融学院,工程管理,工程1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-07
8908,201721080208,女,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-28
8909,201721030101,男,汉族,金融学院,金融工程,金工1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-16
8910,201821040334,女,汉族,法学院,法学类,法1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-29
8911,1609040107,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-20
8912,201821090254,女,汉族,统计与数学学院,经济统计学,经统1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-01
8913,201821060112,女,汉族,法学院,法学类,法1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-22
8914,201821060169,男,汉族,工商管理学院,经济与贸易类,经贸1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-13
8915,201821050090,男,汉族,刑事司法学院,公安学类,公安1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-11
8916,201721110244,女,汉族,外国语学院,商务英语,商英1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-03
8917,201821060038,女,汉族,工商管理学院,工商管理类,工商1806,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-31
8918,201821040322,女,汉族,法学院,法学类,法1813,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-06
8919,201821040079,女,汉族,法学院,法学类,法1811,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-07
8920,201821090002,女,藏族,统计与数学学院,金融数学,金数1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-07
8921,201821030175,女,汉族,金融学院,金融学类,金融1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-11
8922,201821100210,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-04
8923,1610010126,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1601,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-09
8924,201721130089,男,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-21
8925,201821040198,男,汉族,法学院,法学类,法1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-31
8926,201721130024,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-29
8927,201721040432,女,汉族,法学院,法学,法1705,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-05-27
8928,201721140195,男,汉族,哲学院,社会学,社会1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-09-02
8929,201821130239,女,汉族,信息与安全工程学院,计算机类,信息1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-13
8930,201721060227,女,汉族,工商管理学院,电子商务（管理）,商务1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-06-02
8931,201821130251,女,汉族,信息与安全工程学院,计算机类,信息1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-27
8932,201821070167,女,汉族,财政税务学院,财政学类,财政1805,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-25
8933,201721040448,女,汉族,法学院,法学,法1703,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-25
8934,201821090007,女,壮族,统计与数学学院,经济统计学,经统1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-27
8935,201821080149,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-29
8936,201721120055,女,汉族,新闻与文化传播学院,新闻学,新闻1701,院级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,各学院,个体,2018-12-07
8937,201721250049,女,汉族,中韩新媒体学院,电影学（影像）,影像1702,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-14
8938,201821020102,女,汉族,经济学院,国际商务,国商1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-11-22
8939,201821080302,男,土家族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-08-30
8940,201821060207,女,汉族,经济学院,经济学,经济1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-29
8941,201721060117,男,汉族,工商管理学院,贸易经济,贸经1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-08
8942,201721080261,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（ACCA）,ACCA1701,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
8943,201821040235,女,汉族,法学院,法学类,法1809,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-15
8944,201821090207,女,汉族,统计与数学学院,经济统计学,经统1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-31
8945,201721040702,女,汉族,法学院,法学,法1708,院级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,各学院,个体,2019-09-07
8946,201721040010,女,汉族,法学院,法学,法1709,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-30
8947,201821060175,女,汉族,工商管理学院,工商管理类,工商1801,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-22
8948,1604000709,女,汉族,法学院,法学,法1607,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
8949,201721020071,女,汉族,经济学院,国际商务,国商1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-14
8950,1611000202,女,汉族,外国语学院,英语,英语1602,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-30
8951,201721130024,女,汉族,信息与安全工程学院,计算机科学与技术,计科1701,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-28
8952,201721090180,女,汉族,统计与数学学院,信息与计算科学,信科1701,院级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,各学院,个体,2019-05-04
8953,201721040123,男,汉族,法学院,法学,法1702,院级表彰,志愿服务优秀团队,“四进社区”志愿服务活动,各学院,团体,2018-11-02
8954,201821080292,男,汉族,会计学院（会计硕士专业学位教育中心）,财务管理,财务1802,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-03-01
8955,201829080353,女,仡佬族,会计学院（会计硕士专业学位教育中心）,会计学,会计1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-11-25
8956,201821110045,女,汉族,法学院,法学类,法1814,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-14
8957,201821040172,男,汉族,法学院,法学类,法1810,校级表彰,志愿服务先进个人,志愿服务“先进个人” ,共青团中南财经政法大学委员会,个体,2018-10-31
8958,201821040440,女,汉族,法学院,法学类,法1806,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-01-01
8959,201821040476,女,汉族,法学院,法学类,法1804,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-01-22
8960,1608010115,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1601,校级表彰,志愿服务先进个人,志愿服务“先进个人” - 优秀志愿者,共青团中南财经政法大学委员会,个体,2019-05-04
8961,201721020175,女,汉族,经济学院,经济学,经济1704,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-04-09
8962,201821110299,女,汉族,外国语学院,外国语言文学类,英语1803,院级表彰,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-15
