id,number,gender,nation,academy,profession,class,competition_level,award_level,award_name,organization,award_type,is_principal,award_date
1185,1611000322,女,汉族,外国语学院,英语,英语1603,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-31
1186,201721070212,女,汉族,财政税务学院,财政学,财政1701,校级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-04-02
1187,201721080133,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1701,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-03-11
1188,201721120030,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-09-08
1189,201721060269,女,汉族,工商管理学院,人力资源管理,人力1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-06
1190,1606040245,女,汉族,工商管理学院,工商管理,工商1602,院级竞赛,二等奖,“明日之星“本科生学术论坛,会计学院,团体,暂无数据,2019-10-17
1191,201721060033,男,汉族,工商管理学院,工商管理,工商1702,国家级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-06-06
1192,201821130282,女,汉族,工商管理学院,工商管理（国际班）,工商国际1801,校级竞赛,二等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,否,2019-04-20
1193,1606100117,女,汉族,工商管理学院,物流管理,物管1601,校级竞赛,一等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-06
1194,201821320049,女,汉族,文澜学院,经济管理试验班,经管1801,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
1195,201721130138,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-06-13
1196,1609030126,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-05
1197,1605060243,男,汉族,刑事司法学院,法学（司）,司法1602,校级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2018-12-05
1198,201721060441,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,否,2019-05-01
1199,201721110165,女,汉族,外国语学院,英语,英语1704,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2019-05-17
1200,1612040116,女,汉族,新闻与文化传播学院,网络与新媒体,网媒1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-31
1201,201721070062,男,汉族,财政税务学院,税收学,税务1702,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,是,2019-05-13
1202,201721070089,女,汉族,财政税务学院,税收学,税务1701,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
1203,201721040247,女,土家族,法学院,法学,法制1701,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-09-08
1204,201721140190,男,汉族,哲学院,哲学,哲学1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,个体,暂无数据,2019-09-05
1205,201721060440,女,汉族,工商管理学院,工商管理（国际班）,工商国际1701,校级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,是,2019-09-08
1206,1606080143,女,汉族,工商管理学院,农林经济管理,农经1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-29
1207,201721030066,女,汉族,金融学院,投资学,投资1701,院级竞赛,三等奖,未来经济与管理领军人才学术论坛,文澜学院,个体,暂无数据,2018-12-14
1208,201721050092,男,汉族,刑事司法学院,治安学,治安1701,校级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,是,2019-06-26
1209,1602010344,女,汉族,经济学院,经济学,经济1603,院级竞赛,一等奖,财经评论员大赛,经济学院,个体,暂无数据,2019-05-26
1210,1613030106,男,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,国家级竞赛,二等奖,中国大学生服务外包创新创业大赛,教育部、商务部,团体,暂无数据,2019-05-24
1211,201721030306,女,null,金融学院,金融学,金融1701,省级竞赛,二等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-07-31
1212,201721020206,男,汉族,经济学院,经济学,经济1702,校级竞赛,三等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-04-30
1213,201721060061,女,汉族,工商管理学院,国际经济与贸易,国贸1702,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-08
1214,1606050205,女,汉族,工商管理学院,市场营销,市营1602,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2018-12-13
1215,201721080095,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学,会计1702,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2018-12-01
1216,201721060143,女,汉族,工商管理学院,国际经济与贸易,国贸1702,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-09
1217,1603030103,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1601,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2018-12-15
1218,201821070056,女,汉族,财政税务学院,财政学（中英班）,国财1801,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,否,2018-10-10
1219,1612040206,女,汉族,新闻与文化传播学院,新闻学,新闻1601,校级竞赛,优秀奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-05-10
1220,1613010102,女,汉族,信息与安全工程学院,安全工程,安全1601,省级竞赛,三等奖,暂无数据,共青团中央,团体,暂无数据,2019-05-02
1221,201821040541,男,汉族,法学院,法学类,法1813,校级竞赛,优秀奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-15
1222,1606050121,女,汉族,工商管理学院,市场营销,市营1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-05
1223,1609100109,女,汉族,统计与数学学院,经济统计学,经统1601,校级竞赛,优秀奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2018-12-08
1224,1605020132,男,汉族,刑事司法学院,治安学,治安1601,校级竞赛,二等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,个体,暂无数据,2019-04-28
1225,201821030297,女,汉族,金融学院,管理科学与工程类,管工1802,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
1226,1608020106,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1601,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-09
1227,201721030439,女,汉族,金融学院,房地产开发与管理,房产1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-01
1228,1606050214,男,汉族,工商管理学院,市场营销,市营1602,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,是,2019-05-25
1229,201721060440,女,汉族,工商管理学院,工商管理（国际班）,工商国际1701,校级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,否,2019-09-08
1230,201721120079,男,汉族,新闻与文化传播学院,数字媒体艺术,媒体1702,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2019-05-01
1231,1604060218,女,汉族,法学院,法学,民商1602,校级竞赛,三等奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2019-04-01
1232,1603080242,女,汉族,金融学院,投资学,投资1602,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-06
1233,1602010136,女,壮族,经济学院,经济学,经济1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-04
1234,201721040306,女,汉族,法学院,法学,法1710,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-05
1235,201721060358,女,汉族,工商管理学院,管理科学,管科1701,院级竞赛,其他（学院以上选拔推荐参赛但未获奖）,其他（见附件）,其他（见附件）,团体,暂无数据,2018-11-01
1236,201721130025,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-06-13
1237,1623020226,女,汉族,中韩新媒体学院,电影学（影像）,影像1602,省级竞赛,一等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-08-01
1238,201721130025,女,汉族,信息与安全工程学院,信息管理与信息系统,信管1701,校级竞赛,优秀奖,中国“互联网+”大学生创新创业大赛,教育部,团体,否,2019-06-13
1239,201721070175,女,汉族,财政税务学院,财政学,财政1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-06-05
1240,1604060139,男,汉族,法学院,法学（卓越）,卓越1601,国家级竞赛,一等奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2018-12-31
1241,201721060062,女,汉族,工商管理学院,国际经济与贸易,国贸1701,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-23
1242,1606050225,女,土家族,工商管理学院,市场营销,市营1602,国家级竞赛,一等奖,大学生创新创业训练计划-创新项目,教育部,团体,暂无数据,2019-06-10
1243,201721060156,女,汉族,工商管理学院,工商管理,工商1702,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部,团体,暂无数据,2019-08-01
1244,1606070128,女,汉族,工商管理学院,旅游管理,旅游1601,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
1245,201821080109,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（基地班）,会基1801,校级竞赛,二等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
1246,201721030109,女,汉族,金融学院,工程造价,造价1701,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2019-05-07
1247,1604000817,女,汉族,法学院,法学,法1608,国家级竞赛,二等奖,大学生创新创业训练计划-创新项目,教育部,团体,否,2018-12-01
1248,201721070143,女,汉族,财政税务学院,财政学,财政1703,校级竞赛,三等奖,“博文杯”大学生百项实证创新基金优秀项目,中南财经政法大学,团体,暂无数据,2018-12-21
1249,201821130095,男,汉族,信息与安全工程学院,计算机类,信息1802,校级竞赛,三等奖,中国“互联网+”大学生创新创业大赛,教育部（明理杯）,团体,否,2019-09-08
1250,1603090104,女,汉族,金融学院,金融工程,金工1601,省级竞赛,二等奖,"""挑战杯""全国大学生课外学术科技作品竞赛",共青团中央,团体,暂无数据,2019-05-28
