id,number,gender,nation,academy,profession,class,social_practice_level,award_level,award_name,organization,award_type,award_date
2653,1601020106,女,汉族,哲学院,国际政治,国政1601,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-01
2654,201821130141,男,汉族,信息与安全工程学院,计算机类,信息1805,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-01
2655,201821040354,女,汉族,法学院,法学类,法1809,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-08
2656,201721070088,女,汉族,财政税务学院,税收学,税务1703,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-05
2657,201821110122,女,汉族,外国语学院,外国语言文学类,英语1804,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-29
2658,201721070022,女,汉族,财政税务学院,财政学,财政1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-03-01
2659,201821130046,女,白族,信息与安全工程学院,计算机类,信息1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-08
2660,1603080230,男,满族,金融学院,金融学（CFA）,CFA1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-01
2661,201721100214,男,汉族,公共管理学院（公共管理硕士专业学位教育中心）,行政管理,行管1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-07
2662,201721020048,女,汉族,经济学院,经济学,经济1702,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-27
2663,201821040063,男,汉族,法学院,法学类,法1809,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-06
2664,201821030412,女,汉族,会计学院（会计硕士专业学位教育中心）,会计学（CPAC）,CPAC1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-15
2665,1607010324,女,汉族,财政税务学院,财政学,财政1603,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-06
2666,201721060618,女,汉族,工商管理学院,旅游管理,旅游1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-05-06
2667,201821110220,女,汉族,外国语学院,外国语言文学类,英语1807,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-07-20
2668,1609040142,女,汉族,信息与安全工程学院,电子商务（技术）,商务1602,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-08
2669,201821110203,女,汉族,外国语学院,外国语言文学类,英语1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-20
2670,201821060019,女,汉族,财政税务学院,财政学（中英班）,国财1801,校级,社会实践团队,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,个体,2019-03-31
2671,1603080148,男,汉族,金融学院,投资学,投资1601,校级,社会实践团队,社会实践“优秀团队”,共青团中南财经政法大学委员会,团体,2019-10-01
2672,201729030508,女,白族,金融学院,金融工程,金工1701,院级,社会实践团队,社会实践“优秀团队”,各学院分团委,团体,2018-12-17
2673,201821320056,男,汉族,文澜学院,经济管理试验班,经管1802,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-01
2674,201721070203,男,汉族,财政税务学院,税收学,税务1703,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-27
2675,201721250253,女,汉族,中韩新媒体学院,电影学（影像）,影像1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-25
2676,201721090024,女,汉族,统计与数学学院,应用统计学,应统1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-05
2677,201821110080,女,汉族,外国语学院,外国语言文学类,英语1806,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-11
2678,1613030126,男,汉族,信息与安全工程学院,信息管理与信息系统（金融信息）,信管1602,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-26
2679,201721050068,男,汉族,刑事司法学院,侦查学,职侦1701,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-08
2680,201821040311,女,汉族,法学院,法学类,法1813,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-22
2681,201721100233,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-02
2682,1604080212,男,汉族,法学院,法学,法制1602,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-04-27
2683,1604070108,男,汉族,法学院,法学,外法1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-07
2684,1607010124,女,汉族,财政税务学院,财政学,财政1601,院级,社会实践团队,社会实践“优秀团队”,各学院分团委,团体,2019-04-01
2685,201821130200,女,汉族,信息与安全工程学院,环境工程,环境1801,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-14
2686,201721100226,女,汉族,公共管理学院（公共管理硕士专业学位教育中心）,劳动关系,劳动1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-05
2687,201821040700,女,汉族,法学院,法学类,法1812,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-01
2688,201721060627,女,汉族,工商管理学院,市场营销,市营1701,校级,社会实践先进个人,寒暑假返乡大学生志愿服务行动,共青团中南财经政法大学委员会,个体,2018-04-18
2689,201721070022,女,汉族,财政税务学院,财政学,财政1701,院级,社会实践团队,社会实践“优秀团队”,各学院分团委,团体,2019-03-01
2690,1607010340,女,汉族,财政税务学院,财政学,财政1603,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-15
2691,201821080227,女,土家族,会计学院（会计硕士专业学位教育中心）,会计学,会计1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2019-06-24
2692,201821130132,男,汉族,信息与安全工程学院,计算机类,信息1805,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-27
2693,201721020207,女,汉族,经济学院,国际商务（中法）,国商1703,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-30
2694,201821250079,女,汉族,中韩新媒体学院,视觉传达设计（动漫）,动漫1804,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-02
2695,201821130295,女,汉族,信息与安全工程学院,计算机类,信息1804,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-30
2696,201821020105,女,汉族,经济学院,国际商务,国商1802,院级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-06-04
2697,1604060120,女,汉族,法学院,法学,民商1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-10-13
2698,201821030464,女,汉族,金融学院,金融学类,金融1804,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-19
2699,201721030267,女,汉族,金融学院,保险学（精算）,保精1701,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2018-12-29
2700,1609050114,女,汉族,信息与安全工程学院,计算机科学与技术,计科1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2019-04-01
2701,201821040249,女,汉族,法学院,法学类,法1802,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-05-19
2702,1607010311,女,汉族,财政税务学院,财政学,财政1603,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2018-12-07
2703,1607010114,女,汉族,财政税务学院,财政学,财政1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-01
2704,1603030103,男,汉族,会计学院（会计硕士专业学位教育中心）,会计学（注册会计师）,注会1601,校级,社会实践先进个人,社会实践“先进个人”,共青团中南财经政法大学委员会,个体,2018-12-01
2705,1605050140,女,汉族,刑事司法学院,侦查学,职侦1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-01-06
2706,1604000316,男,汉族,法学院,法学,法1603,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-06-05
2707,201821130183,女,汉族,信息与安全工程学院,计算机类,信息1805,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-08-27
2708,201721020180,女,汉族,经济学院,经济学,经济1701,校级,社会实践调查报告,社会实践“优秀成果”,共青团中南财经政法大学委员会,团体,2019-04-01
2709,1603030130,女,汉族,金融学院,工程管理,工程1601,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-03-01
2710,1607010326,女,汉族,财政税务学院,财政学,财政1603,校级,社会实践团队,社会实践“优秀团队”,共青团中南财经政法大学委员会,团体,2018-09-08
2711,1609040130,男,汉族,信息与安全工程学院,电子商务（技术）,商务1602,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,个体,2019-09-27
2712,201721020020,女,汉族,经济学院,经济学,经济1704,院级,其他（参加活动但未获奖）,其他（见附件）,其他（见附件）,团体,2018-09-27
